ITEM_ID,ITEM_NAME,BRAND,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,COMPANY,SUPPLY_TYPE,SEGMENT,TAX_RATE
703378,"Clinic Plus Strength & Smooth Shampoo, Fenugreek Protein + Hibiscus",Clinic Plus,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,5
676830,Dove 6% Hydrating Serum With Hyaluronic Acid Hydration Boost Bodywash,Dove,Bath Body And Hair,Shower Gel,Body Wash,Hindustan Unilever Limited,WH - Ambient,KnS,18
115354,Dove Sensitive Care Bodywash With Triple Hydration Serum,Dove,Bath Body And Hair,Shower Gel,Body Wash,Hindustan Unilever Limited,WH - Ambient,KnS,18
751649,Medimix Ayurvedic Sandal Glycerine Bathing Bar,Medimix Ayurvedic,Bath Body And Hair,Soap,Sandal Soap,Cholayil Private Limited,WH - Ambient,KnS,5
292336,Lux International Bouncy & Bright Bathing Soap With Glutathione & Glycerin,Lux,Bath Body And Hair,Soap,Glycerine Soap,Hindustan Unilever Limited,WH - Ambient,KnS,5
186419,Brillare Classic Hair Serum For Smooth & Shiny Hair,Brillare,Bath Body And Hair,Hair Oil And Serum,Hair Serum,Brillare Science Private Limited,WH - Ambient,KnS,18
607274,"Clinic Plus Strength & Smooth Shampoo, Fenugreek Protein + Hibiscus",Clinic Plus,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,5
130223,"Clinic Plus Strength & Smooth Shampoo, Fenugreek Protein + Hibiscus",Clinic Plus,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,5
413642,Lux International Bouncy & Bright Bathing Soap With Glutathione & Glycerin,Lux,Bath Body And Hair,Soap,Glycerine Soap,Hindustan Unilever Limited,WH - Ambient,KnS,5
861885,Dove 4% Restoring Serum With Retinol Skin Renewal Bodywash,Dove,Bath Body And Hair,Shower Gel,Body Wash,Hindustan Unilever Limited,WH - Ambient,KnS,18
788002,Dove 5% Radiance Serum With Niacinamide Even Tone Bodywash,Dove,Bath Body And Hair,Shower Gel,Body Wash,Hindustan Unilever Limited,WH - Ambient,KnS,18
892130,Arata Super Box,Arata,Bath Body And Hair,Gift Packs,Personal Care Gift,Slick Organics Private Limited,WH - Ambient,KnS,18
944247,Pilgrim 10% Niacinamide Face Serum For Acne Marks,Pilgrim,Beauty And Grooming,Face And Lip Care,Face Care,Heavenly Secrets Pvt. Ltd,WH - Ambient,KnS,18
200261,Pilgrim 10% Vitamin C Face Serum For Glowing Skin,Pilgrim,Beauty And Grooming,Face And Lip Care,Face Care,Heavenly Secrets Pvt. Ltd,WH - Ambient,KnS,18
921473,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 22,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
184683,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 02,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
471837,Colorbar Nude Matte Lipstick Makeup Kit,Colorbar,Makeup,Gift Set,Makeup Kit,Colorbar Cosmetics Pvt. Ltd.,WH - Ambient,KnS,18
324845,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 19,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
442277,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 49,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
185685,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 11,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
975340,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 23,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
918027,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Long Lasting | Shade - 06,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
247509,Colorbar Gifting Makeup Kit,Colorbar,Makeup,Gift Set,Makeup Kit,Colorbar Cosmetics Pvt. Ltd.,WH - Ambient,KnS,18
593634,"La Pink Methi Dana 8-In-1 Anti Hair Fall Shampoo | Strengthens Roots, Boosts Volume & Reduces Hair Fall | For Men & Women| All Hair Types 250ml",La Pink,Bath Body And Hair,Shampoo And Conditioner,Shampoo,La Pink Private Limited,WH - Ambient,KnS,5
240680,Yardley London Morning Dew Perfumed Beauty Talc For Women,Yardley,Bath Body And Hair,"Perfumes, Deos And Talc",Talcum Powder,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
665067,Yardley London Gentleman Classic Deodorizing Talc,Yardley,Bath Body And Hair,"Perfumes, Deos And Talc",Talcum Powder,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
416313,"La Pink Methi Dana 8-In-1 Hair Oil For Hair Growth & Thickness | Reduces Hair Fall, Dandruff & Baldness | Enriched With Onion, Hibiscus & Bhringraj",La Pink,Bath Body And Hair,Hair Oil And Serum,Hair Oil,La Pink Private Limited,WH - Ambient,KnS,5
918553,Multani Naturals Amla & Bhringraj Conditioner | For Shiny & Bouncy Hair | Sls & Paraben Free | Dermotogically & Clinically Tested,Multani Naturals,Bath Body And Hair,Shampoo And Conditioner,Conditioner,Multani Pharmaceuticals Limited,WH - Ambient,KnS,18
989603,Lovechild Masaba Skip Everything Blurring Serum Tint - Icy You,Lovechild,Bath Body And Hair,Serums,Face Serum,House Of Masaba Lifetsyle Private Limited,WH - Ambient,KnS,18
417369,Multani Naturals Almond & Honey Body Lotion | Hydrating & Refreshing | Paraben & Sls Free | For All Skin Types,Multani Naturals,Bath Body And Hair,Body Lotion,Moisturising Lotion,Multani Pharmaceuticals Limited,WH - Ambient,KnS,18
597647,Biluma Radiance Serum,Biluma,Bath Body And Hair,Serums,Face Serum,Cetaphil India Pvt Ltd,WH - Ambient,KnS,18
404327,Biluma Clarifying Serum,Biluma,Bath Body And Hair,Serums,Face Serum,Cetaphil India Pvt Ltd,WH - Ambient,KnS,18
540327,"Volini Headache Relief Roll-On| Instant, Non-Greasy Relief",Volini,Hygiene And Wellness,Wound Care And Pain Relief,Topical Pain Relief,Sun Pharmaceutical Industries Ltd.,WH - Ambient,KnS,5
865674,Volini Headache Roll-On | Instant Relief With Clove & Mint,Volini,Hygiene And Wellness,Wound Care And Pain Relief,Topical Pain Relief,Sun Pharmaceutical Industries Ltd.,WH - Ambient,KnS,5
386190,Skinside Ice Roller With Scrubber For Skin,Skinside,Beauty And Grooming,Beauty Accessories,Face Accessories,Sri Jain Pharmacy,WH - Ambient,KnS,18
346979,Skinside Hair Scalp Massager Brush For Hair Growth (Jumbo),Skinside,Beauty And Grooming,Beauty Accessories,Beauty Tools,Sri Jain Pharmacy,WH - Ambient,KnS,5
820031,Mamaearth All In One Self Care Essentials Kit,Mamaearth,Beauty And Grooming,Gift Packs,Skincare,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
726900,Gillette Mach3 Cartridge Blade,Gillette,Beauty And Grooming,Shaving Needs,Cartridge,Procter & Gamble,WH - Ambient,KnS,18
681247,Gillette Fusion 5-Bladed Cartridges With Precision Trimmer,Gillette,Beauty And Grooming,Shaving Needs,Cartridge,Procter & Gamble,WH - Ambient,KnS,18
464688,Quench Hydrated Ever After Kit,Quench,Beauty And Grooming,Gift Packs,Skincare,Vellvette Lifestyle Pvt Ltd,WH - Ambient,KnS,18
993777,Gillette Fusion 5-Bladed Cartridges With Precision Trimmer,Gillette,Beauty And Grooming,Shaving Needs,Cartridge,Procter & Gamble,WH - Ambient,KnS,18
702215,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Set Of 03 | Pastel Palette,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
506174,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Set Of 03 | Glitter Fusion,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
147220,Shryoan Smil-Y Glossy Nail Enamel With Enhanced Colors | Set Of 03 | Rebel Reds,Shryoan,Makeup,Nail Paints And Accessories,Nail Polish,Nash And Hames Private Limited,WH - Ambient,KnS,18
657868,Rangna Kaolin Clay Powder M299 Rakc7701,Rangna,Beauty And Grooming,Face And Lip Care,Face Care,Midazzle Private Limited,WH - Ambient,KnS,18
475164,Rangna Calamine Clay Powder M399 Racc7801,Rangna,Beauty And Grooming,Face And Lip Care,Face Care,Midazzle Private Limited,WH - Ambient,KnS,5
786190,"Midazzle Beauty Gift Box Set With Loofah, Tweezers, Comb And Manicure Tools (Migb0499)",Midazzle,Beauty And Grooming,Gift Packs,Skincare,Midazzle Private Limited,WH - Ambient,KnS,18
463904,"Multani Naturals Rose Hair Removal Cream | Painless, Quick & Easy",Multani,Beauty And Grooming,Hair Removal,Hair Removal Cream,Multani Pharmaceuticals Limited,WH - Ambient,KnS,18
736085,Multani Naturals Neem & Cucumber Face Wash | Useful In Acne & Scars | Hydrates The Skin,Multani,Beauty And Grooming,Face Wash And Scrub,Face Wash,Multani Pharmaceuticals Limited,WH - Ambient,KnS,18
957837,"Lavie Sport Marine | Long Lasting Perfume For Men | Edp 100ml | Lavender, Sandalwood, Mint, Jasmine, Musk, Amber, Oakmoss | Premium Unisex Fragrance",Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
147050,Lavie Sport Perfume Gift Set For Men & Women| Love & Marine Eau De Parfum |25ml X 2,Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
332496,Lavie Sport Perfume Gift Set For Men & Women | Shadow & Pearl Eau De Parfum|25ml X 2,Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
608437,"Lavie Sport Shadow | Long Lasting Perfume For Men | Edp 25ml |Bergamot, Pepper, Oud, Amber, Leather, Vetiver, Musk | Premium Unisex Fragrance",Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
126292,"Lavie Sport Shadow | Long Lasting Perfume For Men | Edp 100ml |Bergamot, Pepper, Oud, Amber, Leather, Vetiver, Musk | Premium Unisex Fragrance",Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
597071,"Lavie Sport Marine | Long Lasting Perfume For Men | Edp 25ml | Lavender, Sandalwood, Mint, Jasmine, Musk, Amber, Oakmoss | Premium Unisex Fragrance",Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
393870,Lavie Sport Perfume Gift Set For Men | Shadow & Marine Eau De Parfum | 25ml X 2,Lavie Sport,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Bagzone Lifestyles Pvt Ltd,WH - Ambient,KnS,18
911026,Nua Complete Comfort Heavy Flow Xl+,Nua,Hygiene And Wellness,Feminine Hygiene,Sanitary Pads,Lagom Labs Private Limited,WH - Ambient,KnS,0
301398,Tnw -The Natural Wash Oudh Solid Perfume For Rich & Long-Lasting Fragrance,Tnw The Natural Wash,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Mpg Brands Private Limited,WH - Ambient,KnS,18
982334,Tnw -The Natural Wash Solid Perfume Bloom Escape ( Floral) For Fresh & Lasting Scent,Tnw The Natural Wash,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Mpg Brands Private Limited,WH - Ambient,KnS,18
927264,Skinside Rosemary Hair Growth Spray With Anagain,Skinside,Bath Body And Hair,Hair Oil And Serum,Hair Mist,Sri Jain Pharmacy,WH - Ambient,KnS,18
370199,Lovechild Masaba Skip Everything Blurring Serum Tint - Delicate Darling,Lovechild,Bath Body And Hair,Serums,Face Serum,House Of Masaba Lifetsyle Private Limited,WH - Ambient,KnS,18
731201,Lovechild Masaba Skip Everything Blurring Serum Tint - Lonely Lioness,Lovechild,Beauty And Grooming,Face Makeup,Foundation And Compact,House Of Masaba Lifetsyle Private Limited,WH - Ambient,KnS,18
824163,Lovechild Masaba Skip Everything Blurring Serum Tint - Quirky Queen,Lovechild,Bath Body And Hair,Serums,Face Serum,House Of Masaba Lifetsyle Private Limited,WH - Ambient,KnS,18
555286,Plum 2% Niacinamide Face Wash For Bright Skin,Plum,Bath Body And Hair,Face Wash And Scrub,Face Wash,Pureplay Skin Sciences (India) Pvt. Ltd.,WH - Ambient,KnS,18
390628,Lovechild Masaba Skip Everything Blurring Serum Tint - Moody Mama,Lovechild,Bath Body And Hair,Serums,Face Serum,House Of Masaba Lifetsyle Private Limited,WH - Ambient,KnS,18
591346,Yardley London English Rose Fragrant Handwash,Yardley,Hygiene And Wellness,Hand Wash And Sanitizer,Hand Wash,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
291875,"Whisper Super Absorbent Period Panty, L-Xl Panties (Pack Of 18)",Whisper,Hygiene And Wellness,Feminine Hygiene,Panties And Liners,Procter & Gamble,WH - Ambient,KnS,0
554140,Multani Rhumed Strong Ayurvedic Pain Relief Oil | Relief From Joint & Muscle Pain,Multani,Hygiene And Wellness,Wound Care And Pain Relief,Topical Pain Relief,Multani Pharmaceuticals Limited,WH - Ambient,KnS,5
901242,Multani Kuka Cough Tablets  Tulsi Ginger  For Sore & Irritating Cough,Multani,Hygiene And Wellness,Basic Pharma,Cough And Cold Medicine,Multani Pharmaceuticals Limited,WH - Ambient,KnS,5
172028,Yardley London Floral Essence Gardenia & Water Lily Fragrant Handwash,Yardley,Hygiene And Wellness,Hand Wash And Sanitizer,Hand Wash,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
981518,Pilgrim Ctm Kit,Pilgrim,Bath Body And Hair,Gift Packs,Personal Care Gift,Heavenly Secrets Pvt. Ltd,WH - Ambient,KnS,18
170951,Pilgrim Hair Care Kit,Pilgrim,Bath Body And Hair,Gift Packs,Personal Care Gift,Heavenly Secrets Pvt. Ltd,WH - Ambient,KnS,18
214632,Mirabelle Korea Hya-Colla Moisture Serum Sachet,Mirabelle Korea,Beauty And Grooming,Face And Lip Care,Face Care,Mirabelle Cosmetics Pvt Ltd,WH - Ambient,KnS,18
190215,Mirabelle Korea Cica-Pep Intensive Sunscreen Sachet,Mirabelle Korea,Beauty And Grooming,Body Lotion,Sunscreen,Mirabelle Cosmetics Pvt Ltd,WH - Ambient,KnS,18
380949,Bare Necessities Busy Bee Lipbalm,Bare Necessities,Beauty And Grooming,Face And Lip Care,Lip Balm,Bare Necessities Zero Waste Solutions Pvt Ltd,WH - Ambient,KnS,18
964707,Vega Professional Ceramix Shine Blow Dry Round Brush,Vega Professional,Makeup,Hair Brushes And Styling Tools,Hair Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
574314,Vega Professional Teasing Hair Brush (Vpphb-07),Vega Professional,Makeup,Hair Brushes And Styling Tools,Hair Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
246199,Vega Professional Tail Comb (Carbon Anti-Static Black Line Hair Comb),Vega Professional,Makeup,Makeup Brushes And Tools,Hair Combs,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,5
159738,Vega Professional Cutting Comb (Carbon Anti-Static Black Line Hair Comb),Vega Professional,Makeup,Makeup Brushes And Tools,Hair Combs,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,5
374309,Vega Professional Pro Volume Round Hair Brush For Blow Drying & Styling,Vega Professional,Makeup,Hair Brushes And Styling Tools,Hair Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
533011,"Vega Professional Clipper Comb For Salon With Anti-Static, Hair Cutting Combs",Vega Professional,Makeup,Makeup Brushes And Tools,Hair Combs,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,5
653169,Vega Professional Detangling Comb (Carbon Anti-Static Black Line Hair Comb),Vega Professional,Makeup,Makeup Brushes And Tools,Hair Combs,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,5
992620,Vega Professional Fork Comb (Carbon Anti-Static Black Line Hair Comb),Vega Professional,Makeup,Makeup Brushes And Tools,Hair Combs,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,5
693172,"Vega Professional Tinting Hair Brush For Balayage, All Over Color",Vega Professional,Makeup,Hair Brushes And Styling Tools,Hair Brushes,Vega Industries Pvt. Ltd.,WH - Ambient,KnS,18
884184,"Biolage Scalppure Anti-Dandruff Shampoo, No Visible Flakes From 1st Wash, With Bergamot & Frubon Kesar Badam Kulfi (4 X 60ml)",Biolage,Bath Body And Hair,Shampoo And Conditioner,Conditioner,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
172748,"Biolage Smoothproof Shampoo For Frizzy Hair, 72 Hrs Frizz Control, With Camellia & Pexpo Chromo Pro Stainless Steel Sports Or Fridge Water Bottle (950ml, Denim Blue)",Biolage,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
486763,"L'oreal Professionnel Xtenso Care Sulfate-Free Shampoo For Frizz-Free, Shiny Hair & Mamaearth Vitamin C Daily Glow Sunscreen With Vitamin C & Turmeric For Sun Protection & Glow",L'oreal Professionnel,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
505557,L'oreal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo & Noice 5 Seed Multigrain Bread (Zero Maida),L'oreal Professionnel,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
400735,L'oreal Paris Extraordinary Oil Nourishing Shampoo For Dry & Dull Hair & Yellow Diamond Plain Salted Chips,L'oreal Paris,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
803026,"L'oreal Paris Extraordinary Oil Nourishing Shampoo For Dry & Dull Hair & L'oreal Professionnel Xtenso Care Sulfate-Free Shampoo For Frizz-Free, Shiny Hair",L'oreal Paris,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
962945,L'oreal Paris Moisture Filling Shampoo With Hyaluronic Acid For Dry & Dehydrated Hair & L'oreal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo,L'oreal Paris,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,18
417101,"Nat Habit Hibiscus Shampoo For Long & Thick Hair, 100% Natural, Sulphate & Paraben Free & Paper Boat Nata De Coco - Mango Pet",Nat Habit,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Naturohabit Pvt. Ltd,WH - Ambient,KnS,18
165867,Fiama Shower Gel Peach & Avocado Body Wash With Skin Conditioners For Soft Moisturised Skin Npump & Walnut & Choco Chip Cookie By Sunfeast Baked Creations,Fiama,Bath Body And Hair,Shower Gel,Fragrance Shower Gel,Itc Limited,WH - Ambient,KnS,18
846888,Bella Vita Luxury Date Eau De Parfum Perfume For Women & Bonn Jeera Bite Biscuits,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
870346,Bella Vita Luxury Luxury Perfumes Gift Set For Men 4 & Brik Oven Classic Cheese Cake,Bella Vita Organic,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Idam Naturals Wellness Pvt Ltd,WH - Ambient,KnS,18
773979,Pears Moisturising Bathing Bar Soap With Glycerine Pure & Gentle - For Golden Glow & Cornitos Crusties Puffs Fiery Peri Peri Flavour,Pears,Bath Body And Hair,Soap,Glycerine Soap,Hindustan Unilever Limited,WH - Ambient,KnS,0
516017,"Pears Moisturising Bathing Bar Soap With Glycerine Pure & Gentle - For Golden Glow & Lux Sandalwood, With Vitamin C, Bath Soap, 150x 3 For Clear Skin",Pears,Bath Body And Hair,Soap,Glycerine Soap,Hindustan Unilever Limited,WH - Ambient,KnS,0
761298,Dove Restoring Bodywash With Triple Hydration Serum,Dove,Bath Body And Hair,Shower Gel,Body Wash,Hindustan Unilever Limited,WH - Ambient,KnS,18
258009,Dove Daily Shine Shampoo & Love Beauty And Planet Argan Oil & Lavender Hair Mask,Dove,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,18
370586,Dove Daily Shine Shampoo & Rich Choco Chip Cookie By Sunfeast Baked Creation,Dove,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,18
96755,Dove Hair Fall Rescue Shampoo & Too Yumm! Vs Chilli Chataka,Dove,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,18
458227,Dove Hair Fall Rescue Shampoo & Tresemme Keratin Smooth Shampoo,Dove,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Hindustan Unilever Limited,WH - Ambient,KnS,18
496284,Dove Deeply Nourishing Body Wash & Dove Glow Recharge Serum Beauty Bar With 3% Brightening Serum + Vitamin C (125gx3),Dove,Bath Body And Hair,Shower Gel,Moisturising Shower Gel,Hindustan Unilever Limited,WH - Ambient,KnS,18
674949,Wishcare Multi Peptide Rice Water Anti Hairfall Shampoo & Muscleblaze Biozyme Performance Rich Chocolate,Wishcare,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Rabiko Lifestyle Pvt Limited,WH - Ambient,KnS,18
364057,Mamaearth Onion Shampoo For Hair Growth & Hair Fall Control With Onion & Plant Keratin & Mamaearth Onion Shampoo,Mamaearth,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
453053,Mamaearth Onion Shampoo For Hair Growth & Hair Fall Control With Onion & Plant Keratin & Noice Salted Tapioca Chips (Authentic Snacks),Mamaearth,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Honasa Consumer Pvt Ltd,WH - Ambient,KnS,18
